name,pic,hashtag,name,deep_features
58d65e37-d086-41a1-9ed1-677d3f77a8de.jpg,"tf.Tensor(
[[[ 0.9746814   0.9354657   0.96683824]
  [ 0.9607843   0.92156863  0.9529412 ]
  [ 0.9607843   0.92156863  0.9529412 ]
  ...
  [ 0.9019685   0.933341    0.95102173]
  [ 0.92941177  0.9607843   0.96862745]
  [ 0.84433794  0.8766945   0.8658994 ]]

 [[ 0.9764706   0.9372549   0.96862745]
  [ 0.9739951   0.9347794   0.96615195]
  [ 0.9597779   0.9205622   0.95193475]
  ...
  [ 0.8422059   0.8735784   0.8686765 ]
  [ 0.91063803  0.9420106   0.93416744]
  [ 0.87687206  0.9082446   0.90295106]]

 [[ 0.9697304   0.92267156  0.9540441 ]
  [ 0.9697304   0.92267156  0.9540441 ]
  [ 0.9764706   0.92941177  0.9607843 ]
  ...
  [ 0.8315717   0.847258    0.82666975]
  [ 0.80720294  0.8228892   0.7993598 ]
  [ 0.9075308   0.9153739   0.9310602 ]]

 ...

 [[ 0.99198526  0.2091177  -0.26749998]
  [ 0.98487896  0.2140457  -0.26548865]
  [ 0.9724648   0.21437658 -0.26605392]
  ...
  [ 0.9564108   0.10351568 -0.470458  ]
  [ 0.9651734   0.11590878 -0.45884615]
  [ 0.9675245   0.11808059 -0.45504102]]

 [[ 1.          0.20000005 -0.30196077]
  [ 0.9892645   0.20000005 -0.29122528]
  [ 0.99115044  0.20884964 -0.27641845]
  ...
  [ 0.9725734   0.08919133 -0.48377466]
  [ 0.98156303  0.09818091 -0.4747851 ]
  [ 0.99215686  0.10877475 -0.4530534 ]]

 [[ 0.97826     0.20000005 -0.26511604]
  [ 0.9652355   0.20697084 -0.2645345 ]
  [ 0.9710712   0.2153508  -0.24424838]
  ...
  [ 0.9452288   0.08384028 -0.44444588]
  [ 0.9596222   0.09000082 -0.435049  ]
  [ 0.9509356   0.08892134 -0.42676544]]], shape=(160, 160, 3), dtype=float32)",fitness,58d65e37-d086-41a1-9ed1-677d3f77a8de.jpg,[0.5859063  0.14192738 0.20187765 ... 0.5003147  0.78758514 0.        ]
c7753f52-e47c-41c2-b578-ddc788f893d9.jpg,"tf.Tensor(
[[[-0.79607844 -0.79607844 -0.79607844]
  [-0.79607844 -0.8018076  -0.76893383]
  [-0.79607844 -0.79607844 -0.78039217]
  ...
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]]

 [[-0.79607844 -0.8039216  -0.75686276]
  [-0.79607844 -0.79607844 -0.79019606]
  [-0.79607844 -0.79607844 -0.78039217]
  ...
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]]

 [[-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  ...
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]]

 ...

 [[-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  ...
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]]

 [[-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  ...
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]]

 [[-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  ...
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]
  [-0.79607844 -0.79607844 -0.78039217]]], shape=(160, 160, 3), dtype=float32)",fitness,c7753f52-e47c-41c2-b578-ddc788f893d9.jpg,[0.         0.4436091  0.49284637 ... 0.11308264 0.08833187 1.1689041 ]
eb233801-2de3-42d2-be9c-302112ffaacd.jpg,"tf.Tensor(
[[[-0.92941177 -0.92156863 -0.9607843 ]
  [-0.92941177 -0.92156863 -0.9607843 ]
  [-0.92941177 -0.92156863 -0.9607843 ]
  ...
  [-0.09178921 -0.54669124 -0.5545344 ]
  [-0.06924019 -0.5241422  -0.53198534]
  [-0.12463234 -0.563848   -0.57169116]]

 [[-0.92941177 -0.92156863 -0.9607843 ]
  [-0.92941177 -0.92156863 -0.9607843 ]
  [-0.92941177 -0.92156863 -0.9607843 ]
  ...
  [-0.04338235 -0.482598   -0.49044117]
  [-0.07169117 -0.5109069  -0.51875   ]
  [-0.14767157 -0.5868873  -0.59473044]]

 [[-0.92941177 -0.92156863 -0.9607843 ]
  [-0.92941177 -0.92156863 -0.9607843 ]
  [-0.92941177 -0.92156863 -0.9607843 ]
  ...
  [-0.1115196  -0.53700984 -0.55171573]
  [-0.12573528 -0.5492648  -0.56495106]
  [-0.12279411 -0.5620098  -0.56985295]]

 ...

 [[ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  ...
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]]

 [[ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  ...
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]]

 [[ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  ...
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]
  [ 0.88235295 -0.11372548 -0.73333335]]], shape=(160, 160, 3), dtype=float32)",fitness,eb233801-2de3-42d2-be9c-302112ffaacd.jpg,[0.469582   1.142118   0.545635   ... 0.         0.         0.10729929]
b413f68c-c8c0-4006-905a-fa78458f5dbe.jpg,"tf.Tensor(
[[[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 ...

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]], shape=(160, 160, 3), dtype=float32)",fitness,b413f68c-c8c0-4006-905a-fa78458f5dbe.jpg,[0.         1.2175299  0.         ... 0.9384264  0.80901885 2.3410935 ]
e207f21b-e2c2-4d66-bdc6-9f87ede1dbd4.jpg,"tf.Tensor(
[[[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 ...

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]

 [[1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]
  ...
  [1. 1. 1.]
  [1. 1. 1.]
  [1. 1. 1.]]], shape=(160, 160, 3), dtype=float32)",fitness,e207f21b-e2c2-4d66-bdc6-9f87ede1dbd4.jpg,[1.1621803  0.04499096 0.06490298 ... 0.48023328 1.6421671  0.17444448]
35b239e8-f031-40a1-a37e-6fdb19846c23.jpg,"tf.Tensor(
[[[-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  ...
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]]

 [[-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  ...
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]]

 [[-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  ...
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]]

 ...

 [[ 0.8039216  -0.14509803 -0.79607844]
  [ 0.8039216  -0.14509803 -0.79607844]
  [ 0.8039216  -0.14509803 -0.79607844]
  ...
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]]

 [[ 0.8039216  -0.14509803 -0.79607844]
  [ 0.8039216  -0.14509803 -0.79607844]
  [ 0.8039216  -0.14509803 -0.79607844]
  ...
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]]

 [[ 0.8039216  -0.14509803 -0.79607844]
  [ 0.8039216  -0.14509803 -0.79607844]
  [ 0.8039216  -0.14509803 -0.79607844]
  ...
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]
  [-1.         -0.42745095  0.34901965]]], shape=(160, 160, 3), dtype=float32)",fitness,35b239e8-f031-40a1-a37e-6fdb19846c23.jpg,[0.03271281 0.         0.         ... 0.1473977  0.08249263 0.09089916]
78af19f5-e523-435f-8edc-611cec653030.jpg,"tf.Tensor(
[[[-0.59105164 -0.5439928  -0.5596791 ]
  [-0.54789907 -0.5008402  -0.5165265 ]
  [-0.54509807 -0.4980392  -0.5137255 ]
  ...
  [-0.5169118  -0.5764706  -0.57230395]
  [-0.5316177  -0.56299025 -0.5708334 ]
  [-0.5383602  -0.5697327  -0.57757586]]

 [[-0.5051471  -0.45808822 -0.4737745 ]
  [-0.53228325 -0.4852244  -0.5009107 ]
  [-0.54509807 -0.4980392  -0.5137255 ]
  ...
  [-0.50171566 -0.57279414 -0.58431375]
  [-0.52156866 -0.56078434 -0.58431375]
  [-0.52978635 -0.56900203 -0.59253144]]

 [[-0.5137255  -0.46666664 -0.4823529 ]
  [-0.5137255  -0.46666664 -0.487814  ]
  [-0.5294118  -0.4823529  -0.5056372 ]
  ...
  [-0.49589074 -0.5764706  -0.5921569 ]
  [-0.5058824  -0.5686275  -0.5921569 ]
  [-0.51299024 -0.57573533 -0.59926474]]

 ...

 [[-0.61112905 -0.7060049  -0.8154297 ]
  [-0.6504557  -0.732441   -0.84628904]
  [-0.6417241  -0.7042241  -0.8259153 ]
  ...
  [-0.83933824 -0.8666667  -0.8982843 ]
  [-0.8509804  -0.87830883 -0.9099265 ]
  [-0.8418888  -0.87397367 -0.8956763 ]]

 [[-0.63936317 -0.7214949  -0.8352941 ]
  [-0.6627451  -0.73333335 -0.8509804 ]
  [-0.654902   -0.70980394 -0.8352941 ]
  ...
  [-0.81748533 -0.8488579  -0.8723873 ]
  [-0.81960785 -0.8509804  -0.8745098 ]
  [-0.81960785 -0.8509804  -0.87303925]]

 [[-0.67453426 -0.7254902  -0.8509804 ]
  [-0.67563033 -0.7305323  -0.8560225 ]
  [-0.6428693  -0.7315066  -0.84313726]
  ...
  [-0.8175604  -0.8214575  -0.8292518 ]
  [-0.82355386 -0.827451   -0.8352453 ]
  [-0.831397   -0.8352941  -0.8438283 ]]], shape=(160, 160, 3), dtype=float32)",fitness,78af19f5-e523-435f-8edc-611cec653030.jpg,[0.01751655 0.5400672  0.3746681  ... 0.837888   0.         0.        ]
98b3bfd4-aeb6-4892-a4f9-ee6d318c0fcf.jpg,"tf.Tensor(
[[[-0.08921568 -0.1362745  -0.23039214]
  [-0.3607843  -0.4078431  -0.50196075]
  [-0.51862746 -0.5656863  -0.6598039 ]
  ...
  [-0.13333333 -0.21960783 -0.37647057]
  [-0.11862744 -0.20490193 -0.36176467]
  [-0.11960784 -0.20588234 -0.36274508]]

 [[-0.64607847 -0.70882356 -0.79509807]
  [-0.49509805 -0.55784315 -0.64411765]
  [-0.36666664 -0.42941177 -0.5156863 ]
  ...
  [-0.14509803 -0.23137254 -0.372549  ]
  [-0.04705878 -0.10980392 -0.2588235 ]
  [-0.20784312 -0.27058822 -0.41960782]]

 [[-0.4392157  -0.50196075 -0.5882353 ]
  [-0.422549   -0.4852941  -0.5715686 ]
  [-0.42843133 -0.49117646 -0.577451  ]
  ...
  [-0.03235292 -0.11862742 -0.2598039 ]
  [-0.01274508 -0.07549018 -0.22450979]
  [-0.28039214 -0.34313723 -0.49215686]]

 ...

 [[ 0.9794118   0.93039215  0.7764706 ]
  [ 0.3294118   0.17745098  0.00588238]
  [-0.39313722 -0.63823533 -0.827451  ]
  ...
  [-0.5088236  -0.78333336 -0.9558824 ]
  [-0.07745095 -0.23333332 -0.4009804 ]
  [-0.5176471  -0.7313726  -0.84411764]]

 [[ 0.9313725   0.82254905  0.65588236]
  [ 0.3676471   0.23039222  0.03725493]
  [-0.65686274 -0.8509804  -0.99509805]
  ...
  [-0.5519608  -0.87352943 -1.        ]
  [-0.5911765  -0.83137256 -0.99509805]
  [-0.7490196  -0.90686274 -1.        ]]

 [[ 0.877451    0.8303922   0.6264706 ]
  [-0.40588233 -0.6254902  -0.7980392 ]
  [-0.46764708 -0.63235295 -0.8598039 ]
  ...
  [-0.5431373  -0.8647059  -1.        ]
  [-0.4990196  -0.7892157  -1.        ]
  [ 0.7980392   0.6254902   0.43725494]]], shape=(160, 160, 3), dtype=float32)",fitness,98b3bfd4-aeb6-4892-a4f9-ee6d318c0fcf.jpg,[0.16236565 0.247312   0.34517244 ... 0.34874046 0.05763098 0.        ]
1cbd4264-b811-48bd-a4c4-1c694f8e7252.jpg,"tf.Tensor(
[[[-0.5023039  -0.03171568  0.7212255 ]
  [-0.52156866 -0.05098039  0.7019608 ]
  [-0.5159314  -0.05661764  0.7019608 ]
  ...
  [-0.77254903 -0.44313723  0.20000005]
  [-0.7647059  -0.45098037  0.21568632]
  [-0.7454412  -0.4630882   0.21142161]]

 [[-0.5186765  -0.04808823  0.70485294]
  [-0.5440316  -0.07344332  0.67949784]
  [-0.5621768  -0.10286305  0.6557154 ]
  ...
  [-0.7882353  -0.4352941   0.2313726 ]
  [-0.77544117 -0.42249998  0.22848044]
  [-0.7411765  -0.42745095  0.23921573]]

 [[-0.56078434 -0.08455881  0.6514706 ]
  [-0.56781405 -0.09722579  0.6557154 ]
  [-0.58272827 -0.12341452  0.63516396]
  ...
  [-0.73148745 -0.36312038  0.3069777 ]
  [-0.73553926 -0.37047014  0.2833423 ]
  [-0.76029414 -0.41397056  0.24534638]]

 ...

 [[-0.63492495 -0.6270818  -0.28198373]
  [-0.67156863 -0.63235295 -0.33015624]
  [-0.69509804 -0.6166667  -0.33589917]
  ...
  [-0.9372549  -0.92156863 -0.827451  ]
  [-0.9372549  -0.92156863 -0.827451  ]
  [-0.9372549  -0.92156863 -0.827451  ]]

 [[-0.8245586  -0.79318607 -0.50613546]
  [-0.86955905 -0.8225002  -0.54379886]
  [-0.89308846 -0.8125782  -0.544305  ]
  ...
  [-0.9529412  -0.92941177 -0.85882354]
  [-0.9529412  -0.92941177 -0.85882354]
  [-0.9529412  -0.92941177 -0.85882354]]

 [[-0.8659802  -0.8189214  -0.6188913 ]
  [-0.8780882  -0.8209274  -0.6237823 ]
  [-0.9016176  -0.80749995 -0.6244085 ]
  ...
  [-0.9650491  -0.9415197  -0.87093145]
  [-0.9650491  -0.9415197  -0.87093145]
  [-0.9650491  -0.9415197  -0.87093145]]], shape=(160, 160, 3), dtype=float32)",fitness,1cbd4264-b811-48bd-a4c4-1c694f8e7252.jpg,[0.01540584 0.         0.01835415 ... 0.9669432  0.         0.13780455]
2975ec05-9417-4906-bdbd-8d24515466b6.jpg,"tf.Tensor(
[[[0.99215686 0.9843137  0.94509804]
  [0.99215686 0.9843137  0.94509804]
  [0.9843137  0.9764706  0.94509804]
  ...
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]]

 [[0.99215686 0.9843137  0.94509804]
  [0.9890931  0.98125    0.9420343 ]
  [0.9843137  0.9843137  0.91789216]
  ...
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]]

 [[0.9843137  0.9764706  0.94509804]
  [0.9764706  0.9764706  0.910049  ]
  [0.9764706  0.97536767 0.9159314 ]
  ...
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]]

 ...

 [[0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  ...
  [0.91875    0.84816176 0.7775735 ]
  [0.92879903 0.8582108  0.7876226 ]
  [0.89411765 0.8235294  0.7529412 ]]

 [[0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  ...
  [0.8920343  0.7900735  0.7273284 ]
  [0.90955883 0.80759805 0.74485296]
  [0.89607847 0.82549024 0.754902  ]]

 [[0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  [0.9764706  0.96862745 0.92941177]
  ...
  [0.8637255  0.7617647  0.6911765 ]
  [0.8944853  0.82389706 0.7591912 ]
  [0.8822304  0.82732844 0.76458335]]], shape=(160, 160, 3), dtype=float32)",fitness,2975ec05-9417-4906-bdbd-8d24515466b6.jpg,[0.         0.00222521 0.78778094 ... 0.         0.         0.40454072]
30f26fcf-c3fc-434c-85f8-d9d730012460.jpg,"tf.Tensor(
[[[ 0.0854143  -0.35334918 -0.577587  ]
  [ 0.9486434   0.78777695 -0.26196074]
  [ 0.61099267  0.10893998 -0.20528796]
  ...
  [ 0.73333335 -0.42745095 -0.05098039]
  [ 0.73333335 -0.42745095 -0.03529412]
  [ 0.73333335 -0.42745095 -0.03529412]]

 [[ 0.27676356 -0.36313838 -0.3509019 ]
  [ 0.9162598   0.75170225 -0.2908946 ]
  [ 0.52049637  0.13478553 -0.36172178]
  ...
  [ 0.73658705 -0.4241973  -0.04772671]
  [ 0.73333335 -0.42745095 -0.03529412]
  [ 0.73333335 -0.42745095 -0.03529412]]

 [[ 0.49872553 -0.359185   -0.24448527]
  [ 0.93296564  0.772788   -0.24795343]
  [ 0.4507047   0.22233456 -0.6469975 ]
  ...
  [ 0.7411765  -0.41960782 -0.04313725]
  [ 0.7411765  -0.41960782 -0.02745098]
  [ 0.7367647  -0.42401958 -0.03186274]]

 ...

 [[ 0.75200367  0.5872978   0.36061892]
  [ 0.6589216   0.4942157   0.2510785 ]
  [ 0.7962316   0.6393689   0.38054538]
  ...
  [ 0.66976106  0.5128983   0.30113363]
  [ 0.66570216  0.5088395   0.2970748 ]
  [ 0.39049044  0.2336277   0.02186301]]

 [[ 0.7121884   0.5553257   0.29614195]
  [ 0.6998097   0.5351038   0.2919665 ]
  [ 0.72920054  0.56449467  0.33935946]
  ...
  [ 0.628173    0.47915342  0.24385932]
  [ 0.6402463   0.49122667  0.2559326 ]
  [ 0.6839148   0.5348952   0.29960108]]

 [[ 0.6640571   0.50719434  0.23131199]
  [ 0.6917642   0.5427446   0.29176417]
  [ 0.7176542   0.5818699   0.33334053]
  ...
  [ 0.6942549   0.53739214  0.32562745]
  [ 0.72206026  0.5651975   0.35343283]
  [ 0.654216    0.49735326  0.28558856]]], shape=(160, 160, 3), dtype=float32)",fitness,30f26fcf-c3fc-434c-85f8-d9d730012460.jpg,[0.         0.         0.         ... 0.10739271 0.         0.3155207 ]
41e2c439-4a6c-438a-bcf8-b6f6400cc2df.jpg,"tf.Tensor(
[[[-0.44313723 -0.5137255  -0.6313726 ]
  [-0.44313723 -0.5137255  -0.6313726 ]
  [-0.42745095 -0.52156866 -0.6313726 ]
  ...
  [ 0.5058824   0.4431373   0.27843142]
  [ 0.5137255   0.45098042  0.28627455]
  [ 0.5058824   0.4431373   0.27843142]]

 [[-0.44313723 -0.5137255  -0.6313726 ]
  [-0.44313723 -0.5137255  -0.6313726 ]
  [-0.45098037 -0.5058824  -0.6313726 ]
  ...
  [ 0.53679115  0.45051667  0.29365394]
  [ 0.5372549   0.45098042  0.2941177 ]
  [ 0.5165289   0.45378378  0.2890779 ]]

 [[-0.44313723 -0.5137255  -0.6313726 ]
  [-0.44313723 -0.5137255  -0.6313726 ]
  [-0.45098037 -0.5294118  -0.60784316]
  ...
  [ 0.5495884   0.48684326  0.3204217 ]
  [ 0.5529412   0.4901961   0.3411765 ]
  [ 0.56078434  0.4901961   0.35686278]]

 ...

 [[ 0.3075736   0.29992652  0.05535889]
  [ 0.14495295  0.0780412  -0.14940983]
  [ 0.18737751  0.08125006 -0.12267156]
  ...
  [ 0.27058828  0.24705887  0.11372554]
  [ 0.27058828  0.24705887  0.11372554]
  [ 0.27058828  0.24705887  0.11372554]]

 [[ 0.57379293  0.6216513   0.39964476]
  [ 0.3926986   0.45402613  0.16808274]
  [ 0.27398932  0.27776507  0.01109838]
  ...
  [ 0.27058828  0.23921573  0.14509809]
  [ 0.26274514  0.2313726   0.13725495]
  [ 0.26274514  0.254902    0.11372554]]

 [[ 0.75472623  0.7794572   0.68957806]
  [ 0.72469044  0.7616853   0.60988533]
  [ 0.54508615  0.5789932   0.37746298]
  ...
  [ 0.254902    0.22352946  0.12941182]
  [ 0.254902    0.22352946  0.12941182]
  [ 0.27058828  0.22352946  0.12941182]]], shape=(160, 160, 3), dtype=float32)",fitness,41e2c439-4a6c-438a-bcf8-b6f6400cc2df.jpg,[0.05479725 0.04294182 0.8663911  ... 0.         0.01423084 0.        ]
a6693d96-7184-49d5-acce-23c1bac4519c.jpg,"tf.Tensor(
[[[ 0.38137257 -0.1362745  -0.24607842]
  [ 0.37352943 -0.14411764 -0.25392157]
  [ 0.34963238 -0.16801469 -0.26213235]
  ...
  [ 0.5372549   0.00392163 -0.01960784]
  [ 0.5107843  -0.02254902 -0.04607843]
  [ 0.44901967 -0.08431372 -0.10784313]]

 [[ 0.30490202 -0.18725489 -0.27647057]
  [ 0.30000004 -0.19215685 -0.28137255]
  [ 0.31274515 -0.20490195 -0.29901958]
  ...
  [ 0.52450985 -0.00882353 -0.03235294]
  [ 0.49987748 -0.03345588 -0.05698529]
  [ 0.46629906 -0.06703431 -0.09056372]]

 [[ 0.26274514 -0.23921567 -0.31764704]
  [ 0.254902   -0.24705881 -0.32549018]
  [ 0.27058828 -0.25490195 -0.32549018]
  ...
  [ 0.52156866 -0.01176471 -0.03529412]
  [ 0.49987748 -0.03345588 -0.05698529]
  [ 0.49803925 -0.03529412 -0.05882353]]

 ...

 [[-0.21568626 -0.5058824  -0.7176471 ]
  [-0.21568626 -0.5058824  -0.7176471 ]
  [-0.23737743 -0.5058824  -0.7254902 ]
  ...
  [ 0.91066176  0.75208336  0.6322304 ]
  [ 0.8920343   0.71188724  0.5715686 ]
  [ 0.8686275   0.67647064  0.52647066]]

 [[-0.23137254 -0.4980392  -0.7176471 ]
  [-0.23137254 -0.4980392  -0.7176471 ]
  [-0.25674018 -0.49987742 -0.7273285 ]
  ...
  [ 0.9372549   0.8039216   0.7411765 ]
  [ 0.8980392   0.75465685  0.6714461 ]
  [ 0.8186275   0.68529415  0.6068628 ]]

 [[-0.1990196  -0.51274514 -0.70882356]
  [-0.21568626 -0.4980392  -0.7019608 ]
  [-0.2552696  -0.5219363  -0.7180147 ]
  ...
  [ 0.9084559   0.798652    0.72806376]
  [ 0.8447304   0.73492646  0.66433823]
  [ 0.7686275   0.62745106  0.5490197 ]]], shape=(160, 160, 3), dtype=float32)",fitness,a6693d96-7184-49d5-acce-23c1bac4519c.jpg,[0.         1.9767613  0.         ... 0.07267758 1.0133685  0.        ]
35a5cb88-6b08-4d07-b9f7-a4f9ae7cf1ed.jpg,"tf.Tensor(
[[[-0.35686272 -0.2235294  -0.16862744]
  [-0.35686272 -0.2235294  -0.16862744]
  [-0.35686272 -0.2235294  -0.16862744]
  ...
  [-0.55098045 -0.6098039  -0.76274514]
  [-0.62666786 -0.6596086  -0.7764706 ]
  [-0.7192163  -0.7274517  -0.7490196 ]]

 [[-0.35686272 -0.2235294  -0.16862744]
  [-0.35686272 -0.2235294  -0.16862744]
  [-0.35686272 -0.2235294  -0.16862744]
  ...
  [-0.5058824  -0.5764706  -0.827451  ]
  [-0.52392197 -0.576079   -0.81058806]
  [-0.57254905 -0.62431407 -0.7827445 ]]

 [[-0.35686272 -0.2235294  -0.16862744]
  [-0.35686272 -0.2235294  -0.16862744]
  [-0.35686272 -0.2235294  -0.16862744]
  ...
  [-0.445098   -0.51176476 -0.8352941 ]
  [-0.45725524 -0.52784353 -0.84705883]
  [-0.5105885  -0.6125493  -0.8713728 ]]

 ...

 [[-0.85882354 -0.78039217 -0.7019608 ]
  [-0.8666667  -0.7882353  -0.70980394]
  [-0.8627451  -0.78431374 -0.7058824 ]
  ...
  [-0.9039216  -0.8176471  -0.67647064]
  [-0.8835296  -0.7972551  -0.65607864]
  [-0.9101962  -0.8239217  -0.6827452 ]]

 [[-0.85882354 -0.78039217 -0.7019608 ]
  [-0.8666667  -0.7882353  -0.70980394]
  [-0.8509804  -0.77254903 -0.69411767]
  ...
  [-0.89607847 -0.80980396 -0.6686275 ]
  [-0.8952943  -0.8090198  -0.66784334]
  [-0.9098039  -0.8235294  -0.68235296]]

 [[-0.85882354 -0.78039217 -0.7019608 ]
  [-0.85882354 -0.78039217 -0.7019608 ]
  [-0.84901965 -0.7705883  -0.6921569 ]
  ...
  [-0.88235295 -0.79607844 -0.654902  ]
  [-0.90588236 -0.81960785 -0.6784314 ]
  [-0.8988238  -0.8125493  -0.67137283]]], shape=(160, 160, 3), dtype=float32)",fitness,35a5cb88-6b08-4d07-b9f7-a4f9ae7cf1ed.jpg,[0.12034635 1.3561836  0.9473938  ... 0.067549   0.         0.        ]
